time,momentary,short_term
873.1,-34.8,-32.7
873.2,-36.1,-32.7
873.3,-39.3,-32.7
873.4,-38.4,-32.7
873.5,-34.2,-32.5
873.6,-32.2,-32.7
873.7,-29.5,-32.2
873.8,-28.8,-31.9
873.9,-29.8,-32.0
874.0,-29.8,-31.8
874.1,-30.5,-31.6
874.2,-31.1,-31.5
874.3,-31.1,-31.5
874.4,-32.4,-31.7
874.5,-35.7,-32.0
874.6,-34.1,-32.2
874.7,-33.1,-32.2
874.8,-33.4,-32.2
874.9,-34.0,-32.3
875.0,-38.7,-32.4
875.1,-31.6,-31.7
875.2,-30.1,-31.5
875.3,-29.3,-31.5
875.4,-29.0,-31.9
875.5,-31.3,-31.9
875.6,-30.9,-31.6
875.7,-30.8,-31.7
875.8,-27.4,-31.0
875.9,-27.0,-30.8
876.0,-27.8,-30.8
876.1,-28.0,-30.8
876.2,-27.7,-30.0
876.3,-27.6,-29.8
876.4,-27.5,-29.8
876.5,-27.9,-30.0
876.6,-30.6,-29.9
876.7,-27.8,-29.5
876.8,-27.3,-29.5
876.9,-26.4,-29.3
877.0,-26.1,-29.2
877.1,-28.5,-29.3
877.2,-28.0,-29.1
877.3,-26.7,-28.7
877.4,-26.8,-28.5
877.5,-26.8,-28.5
877.6,-27.6,-28.5
877.7,-29.5,-28.4
877.8,-28.7,-28.1
877.9,-28.2,-28.0
878.0,-28.0,-28.0
878.1,-26.6,-27.9
878.2,-27.7,-27.9
878.3,-28.3,-27.9
878.4,-28.7,-27.9
878.5,-34.5,-28.0
878.6,-38.1,-28.1
878.7,-30.1,-27.9
878.8,-29.1,-28.2
878.9,-29.1,-28.3
879.0,-29.3,-28.3
879.1,-35.1,-28.4
879.2,-50.0,-28.8
879.3,-50.2,-29.0
879.4,-50.0,-29.0
879.5,-50.0,-29.0
879.6,-50.0,-29.2
879.7,-49.9,-29.8
879.8,-50.0,-30.0
879.9,-49.9,-30.3
880.0,-49.7,-30.6
880.1,-49.8,-30.7
880.2,-49.8,-31.0
880.3,-49.9,-31.8
880.4,-50.1,-32.3
880.5,-50.0,-32.4
880.6,-50.0,-32.5
880.7,-50.0,-32.9
880.8,-40.7,-33.8
880.9,-30.6,-33.1
881.0,-30.2,-33.2
881.1,-29.2,-34.2
881.2,-29.0,-34.4
881.3,-32.7,-34.4
881.4,-32.5,-34.3
881.5,-34.6,-34.2
881.6,-34.6,-34.1
881.7,-34.2,-35.5
881.8,-33.1,-35.6
881.9,-33.1,-35.5
882.0,-34.4,-35.5
882.1,-35.6,-35.5
882.2,-43.1,-35.5
882.3,-49.1,-35.5
882.4,-49.2,-35.5
882.5,-49.4,-35.5
882.6,-49.4,-35.5
882.7,-49.3,-35.5
882.8,-49.3,-35.5
882.9,-49.0,-35.5
883.0,-49.2,-35.5
883.1,-49.2,-35.5
883.2,-49.2,-35.5
883.3,-49.1,-35.5
883.4,-48.7,-35.5
883.5,-48.4,-35.5
883.6,-48.2,-35.5
883.7,-48.0,-35.5
883.8,-48.1,-35.7
883.9,-48.1,-37.8
884.0,-47.9,-38.1
884.1,-47.9,-39.2
884.2,-47.6,-39.8
884.3,-47.5,-40.1
884.4,-47.5,-40.9
884.5,-47.4,-41.1
884.6,-47.3,-42.1
884.7,-47.2,-43.1
884.8,-46.9,-47.1
884.9,-47.0,-48.2
885.0,-47.1,-48.2
885.1,-47.0,-48.1
885.2,-47.1,-48.0
885.3,-47.0,-48.0
885.4,-46.9,-47.9
885.5,-46.9,-47.8
885.6,-46.8,-47.7
885.7,-46.7,-47.6
885.8,-46.6,-47.5
885.9,-46.7,-47.5
886.0,-46.7,-47.4
886.1,-46.8,-47.3
886.2,-46.8,-47.3
886.3,-46.8,-47.2
886.4,-46.7,-47.2
886.5,-46.8,-47.1
886.6,-46.9,-47.1
886.7,-44.7,-46.7
886.8,-44.7,-46.6
886.9,-44.5,-46.6
887.0,-44.3,-46.5
887.1,-42.7,-45.8
887.2,-42.8,-45.8
887.3,-42.8,-45.7
887.4,-42.7,-45.7
887.5,-46.4,-45.7
887.6,-46.5,-45.7
887.7,-46.8,-45.7
887.8,-47.2,-45.7
887.9,-47.2,-45.7
888.0,-47.2,-45.7
888.1,-44.1,-45.3
888.2,-43.0,-45.1
888.3,-43.0,-45.1
888.4,-43.1,-45.1
888.5,-43.8,-44.9
888.6,-39.6,-43.7
888.7,-36.5,-42.4
888.8,-36.5,-42.4
888.9,-36.7,-42.4
889.0,-38.1,-42.2
889.1,-42.0,-42.0
889.2,-34.1,-39.7
889.3,-33.5,-39.4
889.4,-32.7,-38.9
889.5,-31.9,-38.3
889.6,-34.1,-38.1
889.7,-34.4,-38.0
889.8,-35.3,-37.9
889.9,-37.1,-37.7
890.0,-38.0,-37.6
890.1,-38.1,-37.7
890.2,-38.4,-37.6
890.3,-38.5,-37.4
890.4,-38.7,-37.4
890.5,-38.7,-37.3
890.6,-39.3,-37.2
890.7,-39.9,-37.2
890.8,-40.3,-37.1
890.9,-40.6,-37.1
891.0,-40.6,-37.0
891.1,-40.5,-37.0
891.2,-38.5,-36.9
891.3,-38.3,-36.8
891.4,-38.2,-36.8
891.5,-38.3,-36.7
891.6,-40.1,-36.9
891.7,-40.4,-37.2
891.8,-29.4,-34.8
891.9,-28.2,-34.1
892.0,-28.1,-34.1
892.1,-28.1,-34.1
892.2,-33.3,-34.6
892.3,-40.5,-34.7
892.4,-43.6,-34.9
892.5,-44.9,-35.1
892.6,-45.0,-35.3
892.7,-45.2,-35.3
892.8,-45.6,-35.4
892.9,-45.6,-35.5
893.0,-43.5,-35.5
893.1,-43.1,-35.5
893.2,-43.1,-35.6
893.3,-43.1,-35.7
893.4,-44.9,-35.7
893.5,-45.5,-35.8
893.6,-45.2,-35.8
893.7,-45.2,-35.8
893.8,-44.9,-35.8
893.9,-44.2,-35.9
894.0,-43.9,-35.9
894.1,-43.2,-35.9
894.2,-43.1,-36.1
894.3,-43.2,-36.1
894.4,-43.0,-36.1
894.5,-43.5,-36.1
894.6,-43.6,-36.2
894.7,-43.9,-36.2
894.8,-44.3,-40.2
894.9,-43.3,-43.3
895.0,-42.6,-43.8
895.1,-42.6,-43.9
895.2,-42.5,-43.9
895.3,-43.4,-43.9
895.4,-44.2,-43.8
895.5,-43.7,-43.8
895.6,-43.6,-43.7
895.7,-43.5,-43.7
895.8,-43.3,-43.6
895.9,-43.5,-43.5
896.0,-43.4,-43.7
896.1,-43.1,-43.7
896.2,-42.9,-43.6
896.3,-42.8,-43.5
896.4,-42.8,-43.4
896.5,-42.9,-43.4
896.6,-42.8,-43.3
896.7,-42.9,-43.2
896.8,-42.9,-43.2
896.9,-43.0,-43.2
897.0,-39.1,-42.4
897.1,-37.2,-41.8
897.2,-35.6,-41.1
897.3,-35.4,-41.0
897.4,-36.8,-41.0
897.5,-38.3,-41.0
897.6,-42.5,-41.0
897.7,-44.2,-41.0
897.8,-44.6,-41.0
897.9,-45.3,-41.1
898.0,-30.7,-37.3
898.1,-30.2,-37.0
898.2,-30.2,-37.0
898.3,-30.2,-37.0
898.4,-38.8,-37.0
898.5,-43.6,-37.0
898.6,-34.0,-36.1
898.7,-33.5,-36.0
898.8,-33.4,-36.0
898.9,-33.4,-36.0
899.0,-40.1,-36.0
899.1,-42.3,-36.0
899.2,-43.8,-36.0
899.3,-44.2,-36.0
899.4,-44.2,-36.0
899.5,-44.1,-36.0
899.6,-43.7,-36.0
899.7,-43.2,-36.0
899.8,-43.3,-36.0
899.9,-43.4,-36.0
900.0,-43.7,-36.2
900.1,-44.2,-36.4
900.2,-44.1,-36.6
900.3,-44.0,-36.6
900.4,-43.3,-36.6
900.5,-42.9,-36.6
900.6,-42.5,-36.6
900.7,-42.4,-36.6
900.8,-42.3,-36.6
900.9,-42.5,-36.5
901.0,-42.7,-39.5
901.1,-42.8,-40.0
901.2,-43.3,-40.0
901.3,-43.0,-39.9
901.4,-43.3,-39.9
901.5,-43.2,-40.0
901.6,-43.2,-42.7
901.7,-43.5,-43.2
901.8,-43.6,-43.3
901.9,-43.7,-43.4
902.0,-44.0,-43.4
902.1,-44.0,-43.4
902.2,-43.9,-43.4
902.3,-44.0,-43.4
902.4,-44.2,-43.4
902.5,-43.9,-43.4
902.6,-43.8,-43.4
902.7,-43.5,-43.4
902.8,-43.2,-43.4
902.9,-43.0,-43.3
903.0,-42.8,-43.3
903.1,-42.7,-43.2
903.2,-42.8,-43.2
903.3,-43.3,-43.2
903.4,-43.6,-43.3
903.5,-43.8,-43.3
903.6,-44.0,-43.4
903.7,-44.0,-43.4
903.8,-43.8,-43.5
903.9,-43.4,-43.5
904.0,-43.3,-43.5
904.1,-43.2,-43.5
904.2,-43.3,-43.5
904.3,-43.4,-43.5
904.4,-43.3,-43.5
904.5,-43.1,-43.5
904.6,-43.2,-43.5
904.7,-43.2,-43.5
904.8,-43.0,-43.4
904.9,-42.7,-43.3
905.0,-42.5,-43.3
905.1,-41.6,-43.1
905.2,-41.5,-43.0
905.3,-41.7,-43.0
905.4,-41.4,-42.9
905.5,-42.0,-42.8
905.6,-42.1,-42.8
905.7,-41.7,-42.7
905.8,-41.9,-42.7
905.9,-41.7,-42.6
906.0,-40.9,-42.5
906.1,-40.5,-42.4
906.2,-40.1,-42.2
906.3,-39.8,-42.1
906.4,-40.1,-42.0
906.5,-40.4,-41.9
906.6,-40.6,-41.8
906.7,-38.6,-41.2
906.8,-37.0,-40.7
906.9,-36.2,-40.4
907.0,-35.7,-40.2
907.1,-36.1,-40.0
907.2,-36.9,-39.8
907.3,-37.6,-39.7
907.4,-38.2,-39.6
907.5,-38.9,-39.5
907.6,-39.7,-39.5
907.7,-40.0,-39.4
907.8,-40.4,-39.4
907.9,-40.8,-39.4
908.0,-41.0,-39.3
908.1,-41.6,-39.4
908.2,-41.6,-39.4
908.3,-41.7,-39.4
908.4,-41.5,-39.4
908.5,-41.2,-39.3
908.6,-41.0,-39.3
908.7,-40.8,-39.3
908.8,-40.7,-39.3
908.9,-40.6,-39.2
909.0,-40.4,-39.3
909.1,-40.2,-39.3
909.2,-39.9,-39.2
909.3,-39.6,-39.2
909.4,-39.1,-39.1
909.5,-38.7,-39.0
909.6,-38.3,-39.0
909.7,-38.1,-39.1
909.8,-38.0,-39.3
909.9,-37.8,-39.4
910.0,-37.5,-39.4
910.1,-37.0,-39.3
910.2,-36.4,-39.2
910.3,-35.9,-39.0
910.4,-35.4,-38.8
910.5,-35.2,-38.6
910.6,-35.1,-38.3
910.7,-34.8,-38.1
910.8,-34.5,-37.8
910.9,-34.5,-37.5
911.0,-34.5,-37.3
911.1,-35.1,-37.2
911.2,-36.0,-37.2
911.3,-36.4,-37.0
911.4,-36.7,-36.9
911.5,-36.3,-36.8
911.6,-35.4,-36.6
911.7,-34.6,-36.3
911.8,-34.0,-36.1
911.9,-33.7,-35.9
912.0,-33.8,-35.8
912.1,-34.4,-35.7
912.2,-35.4,-35.7
912.3,-36.2,-35.7
912.4,-37.1,-35.6
912.5,-37.3,-35.6
912.6,-37.3,-35.6
912.7,-37.5,-35.6
912.8,-37.0,-35.6
912.9,-37.0,-35.5
913.0,-36.5,-35.5
913.1,-36.0,-35.5
913.2,-36.3,-35.5
913.3,-36.6,-35.6
913.4,-37.5,-35.7
913.5,-38.5,-35.8
913.6,-39.3,-36.0
913.7,-39.3,-36.1
913.8,-39.6,-36.3
913.9,-39.7,-36.4
914.0,-39.8,-36.6
914.1,-38.9,-36.5
914.2,-38.9,-36.6
914.3,-38.9,-36.7
914.4,-39.0,-36.8
914.5,-40.5,-36.9
914.6,-40.2,-37.1
914.7,-40.6,-37.5
914.8,-40.2,-37.8
914.9,-39.2,-37.9
915.0,-38.5,-38.1
915.1,-38.0,-38.1
915.2,-37.7,-38.2
915.3,-37.8,-38.2
915.4,-37.6,-38.2
915.5,-37.3,-38.1
915.6,-36.9,-38.1
915.7,-36.8,-38.1
915.8,-37.0,-38.1
915.9,-37.1,-38.2
916.0,-37.6,-38.3
916.1,-37.7,-38.4
916.2,-38.0,-38.5
916.3,-38.4,-38.5
916.4,-38.5,-38.4
916.5,-38.6,-38.4
916.6,-38.8,-38.4
916.7,-38.7,-38.4
916.8,-38.6,-38.3
916.9,-39.1,-38.4
917.0,-39.5,-38.4
917.1,-40.0,-38.5
917.2,-40.5,-38.5
917.3,-40.6,-38.5
917.4,-40.9,-38.5
917.5,-41.2,-38.6
917.6,-41.7,-38.6
917.7,-42.0,-38.6
917.8,-42.1,-38.7
917.9,-42.0,-38.8
918.0,-42.0,-39.0
918.1,-42.0,-39.1
918.2,-42.1,-39.2
918.3,-42.3,-39.3
918.4,-42.3,-39.5
918.5,-42.2,-39.7
918.6,-41.9,-39.9
918.7,-41.4,-40.0
918.8,-41.2,-40.2
918.9,-41.0,-40.4
919.0,-40.9,-40.5
919.1,-41.1,-40.6
919.2,-41.1,-40.7
919.3,-41.2,-40.8
919.4,-41.2,-40.9
919.5,-41.0,-41.0
919.6,-39.5,-40.9
919.7,-39.6,-41.0
919.8,-39.4,-41.1
919.9,-39.5,-41.1
920.0,-40.7,-41.1
920.1,-40.7,-41.1
920.2,-40.9,-41.2
920.3,-41.0,-41.2
920.4,-40.6,-41.1
920.5,-40.6,-41.0
920.6,-40.8,-41.0
920.7,-40.9,-41.0
920.8,-41.5,-41.0
920.9,-41.4,-41.0
921.0,-41.3,-41.0
921.1,-41.5,-41.0
921.2,-41.7,-40.9
921.3,-42.0,-41.0
921.4,-42.1,-40.9
921.5,-41.5,-40.9
921.6,-41.6,-40.9
921.7,-41.6,-41.0
921.8,-41.9,-41.0
921.9,-42.8,-41.1
922.0,-43.2,-41.1
922.1,-43.4,-41.2
922.2,-43.6,-41.3
922.3,-43.9,-41.4
922.4,-44.0,-41.4
922.5,-44.5,-41.6
922.6,-44.6,-41.9
922.7,-44.6,-42.0
922.8,-44.9,-42.1
922.9,-44.6,-42.3
923.0,-44.7,-42.4
923.1,-44.8,-42.5
923.2,-44.9,-42.6
923.3,-45.1,-42.8
923.4,-45.4,-43.0
923.5,-45.6,-43.1
923.6,-45.5,-43.2
923.7,-45.6,-43.4
923.8,-44.8,-43.5
923.9,-44.1,-43.6
924.0,-43.9,-43.7
924.1,-43.8,-43.8
924.2,-44.3,-43.9
924.3,-44.7,-43.9
924.4,-44.7,-44.1
924.5,-44.9,-44.3
924.6,-45.1,-44.5
924.7,-45.4,-44.6
924.8,-46.0,-44.7
924.9,-46.2,-44.8
925.0,-46.4,-44.9
925.1,-46.6,-45.0
925.2,-46.9,-45.1
925.3,-47.0,-45.2
925.4,-47.0,-45.3
925.5,-47.1,-45.3
925.6,-47.2,-45.4
925.7,-47.3,-45.5
925.8,-47.6,-45.6
925.9,-47.7,-45.7
926.0,-47.7,-45.8
926.1,-47.7,-45.8
926.2,-47.3,-45.9
926.3,-46.6,-45.9
926.4,-45.9,-45.8
926.5,-45.4,-45.8
926.6,-45.2,-45.8
926.7,-45.2,-45.8
926.8,-45.3,-45.9
926.9,-45.3,-46.0
927.0,-45.2,-46.0
927.1,-45.2,-46.1
927.2,-44.9,-46.0
927.3,-44.8,-46.0
927.4,-44.7,-46.1
927.5,-44.7,-46.0
927.6,-44.7,-45.9
927.7,-44.6,-45.9
927.8,-44.7,-45.8
927.9,-44.6,-45.8
928.0,-44.5,-45.7
928.1,-44.6,-45.6
928.2,-44.8,-45.6
928.3,-45.4,-45.6
928.4,-45.4,-45.5
928.5,-40.7,-44.4
928.6,-40.4,-44.3
928.7,-40.2,-44.2
928.8,-40.4,-44.2
928.9,-44.7,-44.2
929.0,-45.7,-44.1
929.1,-45.7,-44.1
929.2,-44.5,-43.9
929.3,-44.7,-44.0
929.4,-45.0,-44.0
929.5,-45.6,-44.1
929.6,-46.5,-44.0
929.7,-32.6,-39.6
929.8,-29.9,-37.6
929.9,-29.1,-37.0
930.0,-26.8,-35.0
930.1,-27.5,-34.7
930.2,-27.5,-33.9
930.3,-25.3,-32.3
930.4,-26.7,-32.3
930.5,-27.0,-32.2
930.6,-28.1,-32.2
930.7,-36.7,-32.1
930.8,-33.6,-31.9
930.9,-33.8,-31.9
931.0,-33.4,-31.8
931.1,-31.9,-31.6
931.2,-33.4,-31.5
931.3,-33.7,-31.5
931.4,-34.2,-31.5
931.5,-35.5,-31.4
931.6,-36.0,-31.4
931.7,-34.3,-31.3
931.8,-34.3,-31.3
931.9,-34.6,-31.2
932.0,-33.4,-31.1
932.1,-32.4,-30.9
932.2,-31.9,-30.8
932.3,-32.0,-30.7
932.4,-32.7,-30.7
932.5,-34.1,-30.6
932.6,-34.7,-30.6
932.7,-32.0,-30.7
932.8,-30.8,-30.8
932.9,-31.1,-31.0
933.0,-30.4,-31.5
933.1,-30.8,-31.4
933.2,-32.1,-31.7
933.3,-31.3,-33.0
933.4,-32.2,-33.0
933.5,-35.2,-33.0
933.6,-33.6,-32.8
933.7,-34.8,-32.9
933.8,-34.9,-33.1
933.9,-35.3,-33.1
934.0,-32.4,-32.7
934.1,-23.2,-29.7
934.2,-22.6,-29.3
934.3,-22.5,-29.3
934.4,-22.9,-29.3
934.5,-30.4,-29.4
934.6,-34.4,-29.3
934.7,-29.7,-29.0
934.8,-28.9,-28.9
934.9,-28.5,-28.9
935.0,-28.8,-28.9
935.1,-32.4,-29.0
935.2,-32.6,-28.9
935.3,-33.8,-29.0
935.4,-35.9,-29.0
935.5,-33.9,-29.0
935.6,-36.4,-29.0
935.7,-30.7,-28.9
935.8,-29.7,-28.9
935.9,-30.4,-28.9
936.0,-30.6,-29.0
936.1,-36.2,-29.1
936.2,-44.9,-29.2
936.3,-48.2,-29.2
936.4,-49.1,-29.3
936.5,-49.8,-29.3
936.6,-50.2,-29.4
936.7,-50.2,-29.4
936.8,-50.3,-29.4
936.9,-50.3,-29.4
937.0,-50.2,-29.7
937.1,-49.5,-32.9
937.2,-35.4,-33.5
937.3,-28.6,-32.4
937.4,-27.9,-32.1
937.5,-27.8,-32.1
937.6,-28.6,-32.4
937.7,-35.0,-33.2
937.8,-41.6,-33.5
937.9,-38.1,-33.5
938.0,-34.8,-33.5
938.1,-33.4,-33.3
938.2,-33.4,-33.6
938.3,-33.7,-33.5
938.4,-35.6,-33.5
938.5,-36.8,-33.6
938.6,-35.9,-33.5
938.7,-36.9,-34.4
938.8,-37.2,-34.7
938.9,-37.7,-34.7
939.0,-38.7,-34.6
939.1,-36.1,-34.4
939.2,-34.5,-34.2
939.3,-34.8,-34.2
939.4,-34.8,-34.1
939.5,-37.0,-34.1
939.6,-41.4,-34.1
939.7,-44.1,-34.1
939.8,-47.3,-34.1
939.9,-48.3,-34.1
940.0,-48.1,-34.1
940.1,-48.3,-34.1
940.2,-48.8,-34.5
940.3,-48.9,-36.9
940.4,-43.6,-37.6
940.5,-40.5,-37.5
940.6,-33.5,-36.5
940.7,-33.3,-36.5
940.8,-30.9,-35.6
940.9,-29.8,-35.3
941.0,-30.9,-35.4
941.1,-30.8,-35.6
941.2,-33.4,-35.6
941.3,-37.1,-35.7
941.4,-42.5,-35.8
941.5,-44.8,-36.0
941.6,-48.5,-36.1
941.7,-49.9,-36.2
941.8,-49.9,-36.2
941.9,-49.9,-36.4
942.0,-49.8,-36.4
942.1,-49.7,-36.8
942.2,-49.5,-37.2
942.3,-49.3,-37.3
942.4,-49.2,-37.3
942.5,-49.0,-37.4
942.6,-48.8,-37.4
942.7,-48.2,-37.4
942.8,-43.5,-37.3
942.9,-43.5,-37.3
943.0,-42.5,-37.2
943.1,-42.2,-37.2
943.2,-44.9,-37.2
943.3,-45.0,-37.2
943.4,-47.0,-37.3
943.5,-48.6,-37.4
943.6,-49.4,-38.8
943.7,-48.3,-38.9
943.8,-47.6,-41.0
943.9,-45.3,-43.4
944.0,-37.4,-43.2
944.1,-36.0,-42.7
944.2,-30.3,-38.4
944.3,-29.7,-37.9
944.4,-29.6,-37.3
944.5,-29.7,-37.1
944.6,-33.1,-36.8
944.7,-33.5,-36.6
944.8,-35.4,-36.5
944.9,-36.2,-36.5
945.0,-38.0,-36.4
945.1,-38.6,-36.3
945.2,-37.6,-36.1
945.3,-36.8,-36.0
945.4,-34.4,-35.6
945.5,-34.6,-35.5
945.6,-35.4,-35.5
945.7,-35.7,-35.5
945.8,-38.7,-35.4
945.9,-38.8,-35.3
946.0,-38.5,-35.3
946.1,-38.7,-35.3
946.2,-40.4,-35.3
946.3,-42.0,-35.3
946.4,-42.8,-35.3
946.5,-44.2,-35.3
946.6,-45.6,-35.3
946.7,-47.1,-35.3
946.8,-48.7,-35.3
946.9,-49.2,-35.3
947.0,-49.4,-35.6
947.1,-49.7,-35.8
947.2,-49.9,-37.6
947.3,-50.1,-38.1
947.4,-50.3,-38.9
947.5,-50.1,-39.1
947.6,-50.1,-39.7
947.7,-50.0,-40.2
947.8,-49.7,-40.3
947.9,-49.8,-40.4
948.0,-49.8,-40.6
948.1,-49.9,-41.0
948.2,-50.0,-41.5
948.3,-50.0,-41.8
948.4,-50.2,-44.0
948.5,-50.4,-44.6
948.6,-50.5,-44.8
948.7,-50.2,-45.1
948.8,-50.1,-46.3
948.9,-49.8,-47.4
949.0,-50.0,-48.0
949.1,-50.2,-48.6
949.2,-50.1,-49.1
949.3,-50.1,-49.5
949.4,-49.7,-49.8
949.5,-49.4,-49.8
949.6,-49.0,-49.8
949.7,-48.6,-49.8
949.8,-48.3,-49.7
949.9,-48.3,-49.7
950.0,-48.2,-49.6
950.1,-45.3,-48.8
950.2,-41.9,-47.5
950.3,-40.3,-46.6
950.4,-39.4,-46.0
950.5,-33.4,-41.4
950.6,-30.8,-39.0
950.7,-29.3,-37.5
950.8,-29.0,-37.2
950.9,-30.0,-36.9
951.0,-32.3,-36.9
951.1,-35.3,-36.7
951.2,-37.0,-36.7
951.3,-39.1,-36.6
951.4,-39.2,-36.6
951.5,-43.0,-36.6
951.6,-44.2,-36.6
951.7,-45.9,-36.6
951.8,-46.3,-36.6
951.9,-45.8,-36.5
952.0,-45.8,-36.5
952.1,-46.0,-36.5
952.2,-45.7,-36.5
952.3,-46.3,-36.5
952.4,-46.2,-36.5
952.5,-46.0,-36.5
952.6,-46.1,-36.5
952.7,-46.2,-36.5
952.8,-46.5,-36.5
952.9,-46.8,-36.5
953.0,-47.1,-36.5
953.1,-47.2,-36.5
953.2,-47.2,-36.6
953.3,-47.3,-36.7
953.4,-47.4,-36.7
953.5,-47.6,-37.8
953.6,-47.8,-39.5
953.7,-47.5,-42.1
953.8,-47.7,-43.2
953.9,-47.3,-44.5
954.0,-47.3,-44.6
954.1,-47.5,-46.0
954.2,-47.5,-46.4
954.3,-48.1,-46.8
954.4,-48.0,-46.8
954.5,-47.9,-46.9
954.6,-47.8,-46.9
954.7,-47.8,-47.0
954.8,-48.0,-47.1
954.9,-48.2,-47.2
955.0,-48.4,-47.3
955.1,-48.2,-47.3
955.2,-48.1,-47.4
955.3,-47.8,-47.4
955.4,-47.0,-47.4
955.5,-39.7,-45.3
955.6,-36.9,-43.7
955.7,-36.7,-43.6
955.8,-36.8,-43.6
955.9,-39.1,-43.7
956.0,-46.1,-43.7
956.1,-47.8,-43.7
956.2,-48.0,-43.7
956.3,-48.2,-43.7
956.4,-48.5,-43.7
956.5,-48.8,-43.7
956.6,-49.1,-43.7
956.7,-49.2,-43.8
956.8,-49.8,-43.8
956.9,-49.8,-43.8
957.0,-50.1,-43.9
957.1,-50.2,-43.9
957.2,-50.1,-43.9
957.3,-50.1,-43.9
957.4,-50.3,-44.0
957.5,-50.5,-44.0
957.6,-50.5,-44.0
957.7,-47.1,-43.9
957.8,-42.4,-43.4
957.9,-38.5,-42.5
958.0,-34.1,-40.5
958.1,-34.1,-40.4
958.2,-34.4,-40.3
958.3,-35.3,-40.3
958.4,-41.1,-40.1
958.5,-40.8,-40.6
958.6,-41.1,-41.2
958.7,-41.3,-41.3
958.8,-39.6,-40.8
958.9,-38.8,-40.5
959.0,-37.5,-40.2
959.1,-35.4,-39.5
959.2,-35.4,-39.2
959.3,-35.6,-39.1
959.4,-36.0,-39.0
959.5,-37.4,-38.7
959.6,-39.0,-38.7
959.7,-39.6,-38.6
959.8,-39.7,-38.5
959.9,-41.9,-38.5
960.0,-42.0,-38.4
960.1,-42.2,-38.4
960.2,-44.1,-38.4
960.3,-45.5,-38.4
960.4,-48.1,-38.4
960.5,-49.7,-38.4
960.6,-50.1,-38.4
960.7,-49.5,-38.5
960.8,-48.9,-38.6
960.9,-48.5,-39.0
961.0,-48.6,-40.3
961.1,-49.3,-40.4
961.2,-49.5,-40.4
961.3,-49.7,-40.5
961.4,-49.2,-40.7
961.5,-48.5,-40.8
961.6,-48.7,-40.9
961.7,-49.4,-40.9
961.8,-50.4,-41.5
961.9,-52.3,-41.8
962.0,-53.3,-42.3
962.1,-53.2,-43.7
962.2,-52.8,-44.8
962.3,-52.1,-45.2
962.4,-51.1,-45.7
962.5,-50.3,-47.0
962.6,-40.5,-45.5
962.7,-38.5,-44.6
962.8,-35.1,-42.7
962.9,-34.9,-42.6
963.0,-35.8,-42.6
963.1,-36.7,-42.6
963.2,-43.2,-42.6
963.3,-44.6,-42.6
963.4,-46.2,-42.5
963.5,-46.8,-42.5
963.6,-47.4,-42.5
963.7,-47.8,-42.5
963.8,-48.0,-42.5
963.9,-48.6,-42.5
964.0,-48.8,-42.5
964.1,-48.7,-42.5
964.2,-45.5,-42.3
964.3,-35.1,-40.2
964.4,-33.2,-39.2
964.5,-32.0,-38.6
964.6,-32.0,-38.5
964.7,-34.5,-38.5
964.8,-32.3,-37.1
964.9,-33.0,-36.9
965.0,-32.9,-36.8
965.1,-31.0,-36.1
965.2,-32.2,-35.6
965.3,-32.4,-35.6
965.4,-32.7,-35.5
965.5,-35.9,-35.5
965.6,-41.5,-35.6
965.7,-34.1,-35.1
965.8,-30.9,-34.6
965.9,-29.3,-34.0
966.0,-29.2,-34.0
966.1,-29.2,-33.5
966.2,-30.5,-33.4
966.3,-32.3,-33.3
966.4,-32.5,-33.3
966.5,-36.2,-33.2
966.6,-35.9,-33.1
966.7,-35.2,-33.0
966.8,-32.6,-32.7
966.9,-30.3,-32.3
967.0,-30.3,-32.1
967.1,-29.3,-31.8
967.2,-30.2,-31.8
967.3,-32.5,-32.0
967.4,-33.1,-32.1
967.5,-38.0,-32.2
967.6,-34.9,-32.1
967.7,-25.2,-30.1
967.8,-23.5,-29.5
967.9,-23.3,-29.4
968.0,-23.4,-29.4
968.1,-25.9,-29.1
968.2,-29.4,-29.2
968.3,-30.5,-29.2
968.4,-26.9,-28.7
968.5,-27.0,-28.4
968.6,-27.0,-28.4
968.7,-26.9,-28.5
968.8,-30.3,-28.6
968.9,-35.9,-28.8
969.0,-37.8,-28.8
969.1,-33.8,-28.8
969.2,-35.1,-28.9
969.3,-34.9,-28.9
969.4,-34.8,-28.9
969.5,-39.7,-28.9
969.6,-24.8,-27.7
969.7,-24.6,-27.7
969.8,-24.6,-27.7
969.9,-24.6,-27.9
970.0,-30.7,-27.7
970.1,-26.7,-27.3
970.2,-25.8,-27.2
970.3,-25.8,-27.2
970.4,-27.0,-27.2
970.5,-32.9,-27.2
970.6,-46.7,-27.3
970.7,-47.9,-28.2
970.8,-47.6,-28.8
970.9,-47.7,-29.0
971.0,-48.0,-29.0
971.1,-47.9,-29.3
971.2,-48.2,-29.4
971.3,-48.1,-29.4
971.4,-48.1,-30.0
971.5,-48.2,-30.5
971.6,-48.2,-30.5
971.7,-48.2,-30.5
971.8,-48.1,-30.6
971.9,-48.3,-30.6
972.0,-48.5,-30.6
972.1,-48.9,-30.8
972.2,-49.2,-30.8
972.3,-49.5,-30.8
972.4,-49.2,-30.8
972.5,-49.2,-30.9
972.6,-49.1,-34.1
972.7,-49.0,-34.4
972.8,-49.3,-34.4
972.9,-49.3,-34.4
