second,rms_db,center_db,noncenter_db,barrage,drum,harsh,burden,center_adv,lufs,level_db,audible,dialogue_proxy,sub_coverage,dialogue_sub,rel_db,occupied,in_block,recovery_debt,omega,omega_resid
1261,-27.186375278825984,-38.27392531766034,-25.396705412706105,0.7957221328318876,0.30878233970958135,2.8598458125455224,0.422647389306726,-12.877219904954238,-18.260254543182356,-18.260254543182356,True,False,0.0,False,16.293769749476603,True,True,393.6298961106267,2,1
1262,-25.45699715078475,-44.220131053912965,-23.542894218369174,0.8151867498177737,0.3768544701529441,-0.3892714503749523,0.4068935166372639,-20.67723683554379,-16.0279777729751,-16.0279777729751,True,False,0.0,False,18.52604651968386,True,True,402.15594263031056,1,1
1263,-27.929072806978517,-46.80747211403802,-26.013752754758247,0.7342385155913103,0.18798024482021677,-0.3937615313714634,0.3897044585664739,-20.793719359279773,-18.17812270577537,-18.17812270577537,True,False,0.0,False,16.37590158688359,True,True,408.53184421719413,1,1
1264,-27.745554740283023,-50.228287839859796,-25.839582764633246,0.7197624097619184,0.25064518058657836,-0.403875552836843,0.393405741963608,-24.38870507522655,-18.949392362578493,-18.949392362578493,True,False,0.0,False,15.604631930080465,True,True,414.1364761472746,1,1
1265,-28.09617278019505,-51.06204035126005,-26.321813981606606,0.8422075628206419,0.28591535502035265,-0.3676999138934834,0.40331368683815405,-24.740226369653445,-18.16104035806997,-18.16104035806997,True,False,0.0,False,16.392983934588987,True,True,420.5294600818636,1,1
1266,-30.051564802475145,-52.72923265267301,-28.34187560070193,0.9454101266575049,0.28509329451116844,-0.4110454206199325,0.4076613712492665,-24.387357051971083,-20.55382527938057,-20.55382527938057,True,False,0.0,False,14.00019901327839,True,True,424.529659095142,1,1
1267,-29.390777258197218,-51.42564405643672,-27.578631074949598,1.012516367866218,0.31325817989380267,-0.3809840201220277,0.41382242253571677,-23.84701298148712,-19.877771903845648,-19.877771903845648,True,False,0.0,False,14.67625238881331,True,True,429.20591148395533,1,1
1268,-32.16716445228171,-50.75651849267831,-30.355244470387312,0.8573989846525784,0.2550740242501507,-0.3897691289215941,0.39468197118985066,-20.401274022291,-22.264507193947807,-22.264507193947807,True,False,0.0,False,12.289517098711151,True,True,431.4954285826665,1,1
1269,-31.937128849686196,-43.03572558792909,-30.40895492130653,0.7266724668679012,0.20776028078990177,0.2084990820516986,0.3859917415323404,-12.626770666622562,-22.983247180741703,-22.983247180741703,True,False,0.0,False,11.570777111917256,True,True,433.06620569458374,1,1
1270,-31.994935801959265,-38.0617075572329,-31.7890528604285,0.7742006018873306,0.2043589069080501,-0.0226838329072764,0.38741136239351776,-6.272654696804398,-22.580473599672814,-22.580473599672814,True,False,0.0,False,11.973550692986144,True,True,435.03975638756987,1,1
1271,-32.627045909544734,-35.82085693422367,-34.39947785526195,0.5537172480769348,0.30022898882471366,0.0370325212137671,0.4021423358579862,-1.4213790789617207,-24.606463261955724,-24.606463261955724,True,False,0.0,False,9.947561030703234,False,True,435.03975638756987,0,0
1272,-32.14853313101508,-27.446731610709666,-35.74749621801581,0.7293533951888214,0.10824724250770719,14.482201613465577,0.46299730477689527,8.300764607306146,-22.27102030316488,-22.27102030316488,True,True,0.9269999999999072,True,12.283003989494077,True,True,437.32276037706396,2,2
1273,-35.48939517058018,-42.46710417795011,-40.85457212943907,0.4952656938074982,0.03179835882687583,0.0336372969566708,0.3924744260972744,-1.6125320485110421,-25.539533727076716,-25.539533727076716,True,False,1.0,True,9.014490565582243,False,False,437.32276037706396,0,0
1274,-37.36270737986172,-40.76935051815682,-42.162464730458105,0.5908013256104282,-0.10533993861909247,8.162033313366376,0.40234719909805444,1.3931142123012847,-27.51531473309139,-27.51531473309139,True,False,0.9670000000000982,True,7.038709559567568,False,False,437.32276037706396,1,1
1275,-35.065873191619744,-29.54454192540537,-39.74464145310863,0.7732608819182699,-0.04518346287305865,7.578051634908632,0.4398302486274089,10.200099527703259,-25.234201469555604,-25.234201469555604,True,True,1.0,True,9.319822823103355,False,False,437.32276037706396,1,1
1276,-38.298237477193624,-37.13066651789252,-42.178170323912994,0.539692671412782,-0.14948768120788228,14.822637273556948,0.4212892066824233,5.047503806020472,-30.06606515835915,-30.06606515835915,True,False,0.9659999999998945,True,4.487959134299807,False,False,437.32276037706396,1,1
1277,-37.75894332981656,-29.97939383177773,-44.89448143251404,0.5104116458941449,-0.39598708401181826,15.81157321371818,0.3893612824574855,14.91508760073631,-26.888179012667305,-26.888179012667305,True,True,0.8450000000000273,True,7.665845279991654,False,False,437.32276037706396,1,1
1278,-44.073532597831004,-46.27255107791022,-48.21209838299055,-0.08806128214354896,-0.627710722187005,-0.0419855211531172,0.23877866052748098,1.9395473050803247,-36.252282763967415,-36.252282763967415,True,False,0.0,False,-1.6982584713084563,False,False,0.0,0,0
1279,-46.87341195252848,-50.52368316167758,-51.23912757357647,-0.3177495223280033,-0.9235487179846892,-0.0510131913128202,0.1743457692473395,0.7154444118988863,-38.346454107931784,-38.346454107931784,True,False,0.0,False,-3.7924298152728255,False,False,0.0,0,0
1280,-47.83324854155871,-51.93728805943146,-52.64226698161313,-0.294915110434458,-0.9121608460734011,-0.1319248708522806,0.14255540039589987,0.7049789221816738,-38.87022007260295,-38.87022007260295,True,False,0.0,False,-4.316195779943989,False,False,0.0,0,0
1281,-51.617959315447905,-56.613715670699555,-54.236236985824746,0.11653617849809647,-0.674367785984172,0.226699353842476,0.17212214394599137,-2.3774786848748093,-40.760099559879066,-40.760099559879066,True,False,0.31799999999998363,False,-6.206075267220108,False,False,0.0,0,0
1282,-46.36964772854421,-36.481629848227925,-54.07517973791808,0.9907989392826807,-0.007806200928981416,14.560227151635406,0.38729893207499866,17.593549889690152,-36.86981384783297,-36.86981384783297,True,False,0.9660000000001219,True,-2.315789555174014,False,False,0.0,2,2
1283,-42.11488490790755,-31.8147083129435,-51.74074464682181,1.7233780849897702,1.0762260801316674,6.625029156228912,0.5838311821983041,19.926036333878308,-32.07204125727636,-32.07204125727636,True,False,1.0,True,2.481983035382598,False,False,0.0,3,2
1284,-36.58112584611376,-26.09234612000897,-48.53155649366424,2.5400866756392557,2.092126147216322,7.068097392991341,0.6729430256745241,22.43921037365527,-25.293890460880007,-25.293890460880007,True,False,0.9670000000000982,True,9.260133831778951,False,False,0.0,4,4
1285,-37.810630363983094,-27.612968549935317,-45.93579094249434,2.603500356736327,2.6705015591295482,3.444494230235547,0.6404674164474964,18.322822392559026,-27.236695040242644,-27.236695040242644,True,False,0.9649999999999181,True,7.3173292524163145,False,False,0.0,4,3
1286,-37.62931964628671,-27.943644506178945,-43.087005623628755,2.678273138024201,2.7643586345062436,4.537147228123692,0.6121833336407098,15.14336111744981,-26.960629206086637,-26.960629206086637,True,False,1.0,True,7.593395086572322,False,False,0.0,4,3
1287,-37.909807988282644,-28.808684214777358,-41.63389485776059,2.423301144114884,2.681973215526248,1.8320959765943372,0.5767566172232088,12.82521064298323,-27.12932051185478,-27.12932051185478,True,False,0.9660000000001219,True,7.42470378080418,False,False,0.0,3,2
1288,-37.87459510618274,-28.070491811387623,-43.781967947663915,2.1594098164278654,2.5108215133143688,3.692970407581925,0.6164169377809599,15.711476136276293,-26.46907308394526,-26.46907308394526,True,False,1.0,True,8.084951208713697,False,False,0.0,3,2
1289,-37.00620726185014,-26.857271843762472,-45.73499725022678,1.7934246924957775,1.8519048666787086,12.42008028584099,0.6649947286265829,18.87772540646431,-26.804544504029266,-26.804544504029266,True,False,1.0,True,7.749479788629692,False,False,0.0,3,3
1290,-41.32594469720338,-31.96823318786337,-46.0709319453571,1.3444826411552224,1.3849777017623748,18.043000290347013,0.578261586407179,14.102698757493734,-28.070727401075345,-28.070727401075345,True,False,0.9669999999998709,True,6.483296891583613,False,False,0.0,1,1
1291,-45.05161493765894,-40.6197707463477,-45.35891161123661,0.7961023231970664,0.5814852963922544,10.894024001909427,0.4316508810516635,4.73914086488891,-35.47633116708804,-35.47633116708804,True,False,0.3240000000000691,False,-0.9223068744290828,False,False,0.0,1,1
1292,-42.76540637375578,-42.65998954358836,-42.11401704679047,0.43222161131581904,0.06960793449116855,6.728761705089841,0.3495145627441956,-0.5459724967978872,-33.59665621332091,-33.59665621332091,True,False,0.0,False,0.9573680793380461,False,False,0.0,1,0
1293,-40.01708862835301,-46.10903246694973,-38.648416837411,0.1803888571417867,0.1544554988444025,-0.0877803609603493,0.3329873779979035,-7.460615629538729,-30.360743913281418,-30.360743913281418,True,False,0.0,False,4.193280379377541,False,False,0.0,0,0
1294,-38.96709018038048,-34.38435407529771,-38.90556700557637,0.39222302440686335,0.11953494735102355,4.722539493828042,0.3365817869871656,4.521212930278665,-29.350640182509416,-29.350640182509416,True,False,0.0,False,5.203384110149543,False,False,0.0,1,0
1295,-41.47674057594486,-44.60452138767282,-40.50801105671786,0.26925769917238107,0.21201753069316992,-0.1957674129568794,0.3201391619366221,-4.096510330954956,-31.82660074843463,-31.82660074843463,True,False,0.0,False,2.7274235442243295,False,False,0.0,0,0
1296,-38.26235225369063,-31.445356539204,-38.879895158989505,0.3605542256366077,0.10244778130846517,4.656360431837004,0.3347883974556987,7.434538619785506,-28.637250069834394,-28.637250069834394,True,True,0.0,False,5.916774222824564,False,False,0.0,1,0
1297,-40.26726070445626,-47.16017176129958,-38.87093001788246,0.37074238399623777,0.21845992869495567,0.2456735618176812,0.34263290598904383,-8.289241743417122,-30.57891947263468,-30.57891947263468,True,False,0.0,False,3.975104820024278,False,False,0.0,0,0
1298,-39.45552815810763,-41.55703991428862,-38.34538845278113,0.5320121280979714,0.18191585311666691,3.8153221830693673,0.38138423018444145,-3.2116514615074934,-30.52501896366853,-30.52501896366853,True,False,0.0,False,4.029005328990429,False,False,0.0,1,0
1299,-38.25095364117773,-32.19684025433059,-38.515354298270886,0.47802119008368843,-0.06607037558865954,34.893956933855904,0.3780649725928743,6.318514043940297,-27.887348223281215,-27.887348223281215,True,True,0.8330000000000837,True,6.666676069377743,False,False,0.0,1,1
1300,-41.190004948698004,-43.738891581014194,-39.797547952911394,0.2696695254246468,-0.08925341404968502,0.8891450589877626,0.314344327665858,-3.9413436281028,-31.067886955246387,-31.067886955246387,True,False,0.8019999999999072,True,3.486137337412572,False,False,0.0,0,0
1301,-41.42534372743501,-38.17783928694545,-40.90844306406028,0.19022224537113047,-0.3391104985912556,1.3856657800968273,0.2935883360936903,2.7306037771148297,-32.46431273119961,-32.46431273119961,True,False,0.7309999999999945,True,2.089711561459346,False,False,0.0,0,0
1302,-42.93786475211313,-40.54272939002081,-42.32575852571426,0.1547448248004193,-0.4566814681066492,2.363292294871042,0.29542237695774237,1.7830291356934467,-32.796088051543194,-32.796088051543194,True,False,0.7699999999999818,True,1.7579362411157646,False,False,0.0,1,0
1303,-41.89211432457981,-47.514065755928115,-40.53952484464915,0.3581944705418034,-0.12631399600621995,2.259374300126835,0.3154450822353173,-6.9745409112789645,-32.672505459358156,-32.672505459358156,True,False,0.0,False,1.8815188333008024,False,False,0.0,1,0
1304,-41.707909824079366,-34.63742969893302,-42.63169900028152,0.5161460615731868,0.042251477990609757,4.2223767849810665,0.37627867785840985,7.994269301348503,-32.188831469946706,-32.188831469946706,True,True,0.5289999999999964,True,2.3651928227122525,False,False,0.0,1,0
1305,-39.72966615682162,-30.96186574217425,-43.18508708451681,0.6982407582730414,0.17285681908892692,5.181516347438522,0.4345293678784169,12.223221342342558,-29.38593984376482,-29.38593984376482,True,True,1.0,True,5.168084448894138,False,False,0.0,1,0
1306,-42.74361449430087,-34.67926829768236,-45.087351014238536,1.0572586282196053,0.3179513973935819,14.826986956457583,0.4474504810228374,10.408082716556173,-32.25798996518595,-32.25798996518595,True,False,0.9670000000000982,True,2.2960343274730093,False,False,0.0,1,1
1307,-43.43584697921199,-36.2456970268163,-44.877368774838445,1.0649861257240982,0.46282564263414044,1.6059185986544793,0.4484614539468325,8.631671748022143,-34.389424448527855,-34.389424448527855,True,False,1.0,True,0.16459984413110362,False,False,0.0,1,0
1308,-38.5013974394865,-28.97192653426126,-43.239759975866434,1.104912454523816,0.33409739214122913,21.63407916561713,0.4893126894819124,14.267833441605173,-28.084134640376273,-28.084134640376273,True,False,0.9670000000000982,True,6.469889652282685,False,False,0.0,1,1
1309,-42.68773546460628,-36.892390557864005,-42.86209346793966,0.7205901236605802,0.15912188127041774,6.031135388461999,0.4423163966365692,5.969702910075654,-31.30323070184591,-31.30323070184591,True,False,0.9680000000000746,True,3.25079359081305,False,False,0.0,1,0
1310,-43.44386413810224,-39.97793988990828,-42.96142750527463,0.5593372580381479,-0.21334549055091678,16.541755325767568,0.3275791938919638,2.98348761536635,-32.92921069263154,-32.92921069263154,True,False,0.21100000000001273,False,1.6248136000274158,False,False,0.0,1,1
1311,-43.807015947734655,-50.84168567464605,-42.62139061854579,-0.09839523326827562,-0.6628053333995155,-0.1342912018205527,0.20490099900967196,-8.220295056100262,-34.7777363715177,-34.7777363715177,True,False,0.0,False,-0.223712078858739,False,False,0.0,0,0
1312,-44.335105135850775,-51.636060222521905,-43.24366014153768,-0.41875971168456216,-0.7779490520683819,0.0452693307187136,0.18139801156566887,-8.392400080984224,-35.165891187236035,-35.165891187236035,True,False,0.0,False,-0.6118668945770764,False,False,0.0,0,0
1313,-44.519188622753354,-49.32052891432859,-43.490034932054,-0.42883459676390395,-0.7844471330921022,7.891117835044516,0.1869393934730725,-5.830493982274589,-35.21851932840906,-35.21851932840906,True,False,0.0,False,-0.6644950357501003,False,False,0.0,1,1
1314,-45.34975783953942,-50.57431242987803,-44.25288539562351,-0.48605341870151414,-0.7884075106633549,0.8839034214623567,0.16754219358588684,-6.321427034254519,-35.40958039989225,-35.40958039989225,True,False,0.0,False,-0.8555561072332907,False,False,0.0,0,0
1315,-47.548789286356026,-51.198460580425326,-46.44189528008162,-0.59140571186684,-0.8573384743646314,0.3954792294834727,0.13486628405732437,-4.756565300343709,-37.166354247981346,-37.166354247981346,True,False,0.0,False,-2.6123299553223873,False,False,0.0,0,0
1316,-46.271836298720395,-49.90058275672486,-45.277764230488884,-0.6841959682276724,-0.803569042454512,-0.1079809630655408,0.12615086242857307,-4.6228185262359744,-36.78224033736708,-36.78224033736708,True,False,0.0,False,-2.2282160447081196,False,False,0.0,0,0
1317,-46.651834835752695,-50.405989791903274,-45.45451008413252,-0.6887654552953142,-0.8109278211425496,0.160919363170959,0.12613870592478627,-4.951479707770751,-36.66144030412532,-36.66144030412532,True,False,0.0,False,-2.1074160114663627,False,False,0.0,0,0
1318,-46.810356562828694,-50.26027819559847,-45.96040233521351,-0.6482286190877504,-0.8042653262244294,-0.2387472688090189,0.12862902349980307,-4.299875860384958,-37.627642643405956,-37.627642643405956,True,False,0.0,False,-3.0736183507469974,False,False,0.0,0,0
